1	1	8.874e+12	-7.0729e+09	1.5224e+06	-33.053	0.98977	1
2	1	8.5764e+10	9.3711e+07	-7992.8	0.026845	0.99913	2
3	1	8.9043e+10	5.8521e+07	21027	-0.53999	0.99871	3
4	1	6.3537e+10	7.9183e+07	23977	-0.64596	0.99873	4
5	1	4.904e+10	1.2253e+08	8514.4	-0.44702	0.99805	5
6	1	8.5778e+10	6.3674e+07	26389	-0.58337	0.99877	6
7	1	5.3706e+10	8.7688e+07	24007	-0.297	0.99958	7
8	1	4.6823e+10	1.1186e+08	4949.1	-0.10267	0.99941	8
9	1	3.1364e+10	1.3486e+08	-5112.9	-0.13568	0.99833	9
10	1	6.9259e+10	6.0107e+07	40338	-0.71395	0.99901	10
11	1	2.5034e+11	-1.2776e+08	1.1067e+05	-2.3332	0.99831	11
12	1	8.1029e+10	8.4167e+07	35691	-0.89003	0.99895	12
13	1	8.4912e+10	6.7221e+07	36514	-0.66761	0.99937	13
14	1	8.1727e+10	7.6954e+07	30253	-0.50175	0.99934	14
15	1	6.7869e+09	1.9109e+08	-15314	0.36625	0.9996	15
16	1	7.7047e+10	8.4821e+07	23717	-0.59829	0.99937	16
17	1	1.3806e+11	4.4073e+06	51255	-0.996	0.99889	17
18	1	1.3763e+11	-8.6613e+06	68025	-1.0678	0.99884	18
19	1	1.99e+11	-9.3867e+07	1.1375e+05	-1.9245	0.99823	19
20	1	1.9315e+11	-6.1233e+07	1.0022e+05	-1.3202	0.99832	20
21	1	1.1936e+11	-7.8595e+07	95851	-3.0373	0.99812	21
22	1	1.1613e+11	-8.7652e+07	98948	-2.8267	0.99812	22
23	1	8.955e+10	-3.4882e+07	64478	-1.5068	0.99826	23
24	1	7.9161e+10	-8.2207e+06	49273	-0.92579	0.99844	24
25	1	1.0139e+11	-4.9369e+07	65726	-1.1286	0.99833	25
26	1	7.3197e+10	-8.2751e+06	53438	-1.018	0.99842	26
27	1	8.2134e+10	-2.4961e+07	64511	-1.2311	0.99867	27
28	1	7.1993e+10	-1.9681e+07	73589	-1.528	0.99782	28
29	1	1.1944e+11	-1.119e+08	1.2177e+05	-2.1998	0.99846	29
30	1	1.4456e+11	-1.4285e+08	1.4071e+05	-2.3714	0.99853	30
1	2	4.6054e+11	-2.7193e+08	96971	-1.6772	0.99945	31
2	2	1.4404e+11	-5.227e+06	38214	-0.53897	0.999	32
3	2	1.0759e+11	3.9487e+07	24038	-0.41465	0.999	33
4	2	7.2559e+10	7.991e+07	13624	-0.25436	0.99852	34
5	2	9.162e+10	9.4864e+07	-1066.8	-0.10171	0.99792	35
6	2	1.9237e+11	-3.7875e+07	26532	-0.12281	0.9992	36
7	2	5.31e+10	1.563e+08	-43936	0.4547	0.99816	37
8	2	1.037e+11	5.0581e+07	8586.2	-0.048618	0.99948	38
9	2	7.4935e+10	9.3943e+07	-9382	0.048552	0.99861	39
10	2	9.9206e+10	5.2912e+07	18991	-0.12197	0.99964	40
11	2	2.5294e+11	-7.0218e+07	76753	-1.1093	0.99889	41
12	2	5.6691e+10	1.5313e+08	7087.1	-0.024738	0.99927	42
13	2	3.5946e+10	1.5573e+08	8033.7	-0.11588	0.99931	43
14	2	1.2359e+11	1.1074e+07	70364	-0.93122	0.99885	44
15	2	3.4812e+10	1.2739e+08	33583	-0.2553	0.99979	45
16	2	1.0392e+11	3.647e+07	61336	-1.1169	0.99902	46
17	2	1.3771e+11	-3.4703e+06	72762	-0.99842	0.99912	47
18	2	1.3611e+11	1.3107e+07	65991	-1.201	0.99904	48
19	2	1.3935e+11	2.3176e+07	73187	-1.2133	0.99842	49
20	2	1.663e+11	1.7943e+07	70364	-0.62685	0.9986	50
21	2	1.0547e+11	-4.1605e+07	62979	-1.8018	0.9985	51
22	2	9.2028e+10	-3.3605e+07	61260	-1.399	0.99849	52
23	2	1.044e+11	-5.4408e+07	61356	-1.1004	0.99836	53
24	2	1.1768e+11	-7.7607e+07	72594	-1.1092	0.99878	54
25	2	1.1494e+11	-7.1399e+07	66657	-1.3314	0.99832	55
26	2	9.3419e+10	-4.5549e+07	62914	-1.8165	0.99824	56
27	2	9.8843e+10	-5.2757e+07	68090	-1.6232	0.99812	57
28	2	8.8273e+10	-3.9282e+07	69366	-1.6701	0.99783	58
29	2	1.0981e+11	-8.5146e+07	97777	-2.7935	0.99766	59
30	2	1.1291e+11	-7.9455e+07	1.0198e+05	-1.8084	0.99827	60
1	3	2.4851e+11	-9.8372e+07	60948	-1.0741	0.99931	61
2	3	1.0148e+11	8.0904e+07	-7924.4	0.037567	0.99943	62
3	3	8.7044e+10	8.9486e+07	-6398.5	-0.058956	0.99903	63
4	3	6.186e+10	9.0101e+07	12787	-0.24047	0.99918	64
5	3	1.0619e+11	4.0541e+07	36082	-0.53515	0.99788	65
6	3	1.3813e+11	4.4158e+06	33425	-0.50327	0.99925	66
7	3	8.872e+10	5.9594e+07	13944	0.0024672	0.99899	67
8	3	7.0618e+10	9.5226e+07	-7630.9	0.073842	0.99969	68
9	3	9.4905e+10	4.1974e+07	17960	-0.23593	0.99929	69
10	3	1.1113e+11	2.7996e+07	28378	-0.21698	0.99978	70
11	3	2.1276e+11	-5.7562e+06	51853	-0.50297	0.99911	71
12	3	1.0472e+11	7.1705e+07	41863	-0.27744	0.99916	72
13	3	1.0115e+11	4.1943e+07	58602	-0.59789	0.99907	73
14	3	1.034e+11	2.4209e+07	73102	-0.84215	0.99875	74
15	3	6.9331e+09	1.5619e+08	28877	-0.30717	0.99965	75
16	3	5.7347e+10	1.0066e+08	39763	-0.85985	0.99921	76
17	3	1.1452e+11	3.6616e+07	56187	-0.93305	0.99916	77
18	3	1.4104e+11	-4.1505e+06	77680	-1.4592	0.99893	78
19	3	1.7376e+11	-3.2305e+07	97582	-1.529	0.99831	79
20	3	1.2162e+11	7.7636e+07	52606	-0.44601	0.9986	80
21	3	1.1824e+11	-5.1073e+07	48310	-0.59191	0.99839	81
22	3	9.4051e+10	-2.8053e+07	43821	-0.57717	0.99898	82
23	3	1.1599e+11	-7.1708e+07	57238	-0.75975	0.99871	83
24	3	1.3227e+11	-1.0142e+08	72943	-0.93307	0.99844	84
25	3	1.2537e+11	-9.2911e+07	68906	-1.0434	0.99757	85
26	3	1.0993e+11	-7.529e+07	67924	-1.4091	0.99849	86
27	3	1.0354e+11	-6.2749e+07	65320	-1.5731	0.99898	87
28	3	9.3711e+10	-4.8489e+07	65211	-1.8785	0.99802	88
29	3	9.7714e+10	-6.3238e+07	79350	-2.1301	0.99833	89
30	3	1.3847e+11	-1.2178e+08	1.106e+05	-1.621	0.99821	90
1	4	2.2947e+11	-7.2957e+07	36639	-0.59412	0.99939	91
2	4	1.4983e+11	1.1886e+07	6788.5	-0.090022	0.99951	92
3	4	1.4312e+11	-4.3875e+06	26325	-0.42798	0.99943	93
4	4	7.7707e+10	7.0029e+07	13967	-0.33632	0.99889	94
5	4	8.5143e+10	7.6755e+07	17527	-0.29498	0.99797	95
6	4	1.1056e+11	1.819e+07	42805	-0.73052	0.999	96
7	4	6.5799e+10	6.5952e+07	28650	-0.39792	0.99943	97
8	4	8.1407e+10	4.1947e+07	33277	-0.50091	0.99943	98
9	4	1.1253e+11	-3.694e+06	45700	-0.73772	0.99881	99
10	4	1.2409e+11	1.7578e+07	26189	-0.15877	0.99984	100
11	4	1.9708e+11	-1.7569e+07	71430	-0.85743	0.99847	101
12	4	1.2887e+11	1.4634e+07	73110	-0.62888	0.99914	102
13	4	5.9429e+10	9.1757e+07	44640	-0.5396	0.99924	103
14	4	2.06e+10	1.5525e+08	19914	-0.19016	0.99932	104
15	4	-1.5493e+10	2.0327e+08	3592.4	0.076235	0.99984	105
16	4	6.5887e+10	9.7597e+07	35368	-0.53528	0.99919	106
17	4	1.1119e+11	4.0287e+07	53418	-0.64683	0.99916	107
18	4	1.2857e+11	1.1965e+07	70719	-1.1976	0.99861	108
19	4	1.8123e+11	-5.2219e+07	1.06e+05	-1.4951	0.9983	109
20	4	1.2835e+11	5.853e+07	60914	-0.74854	0.99833	110
21	4	1.3368e+11	-6.8484e+07	48586	-0.46276	0.9991	111
22	4	1.0532e+11	-4.4699e+07	47431	-0.62002	0.99859	112
23	4	1.1579e+11	-7.2535e+07	57159	-0.75273	0.99916	113
24	4	1.1485e+11	-6.8133e+07	56504	-0.59371	0.99916	114
25	4	1.2335e+11	-9.4086e+07	72524	-1.0989	0.99837	115
26	4	1.1625e+11	-9.6054e+07	82546	-1.3603	0.99806	116
27	4	1.1475e+11	-9.2156e+07	83883	-1.5061	0.99844	117
28	4	9.1804e+10	-4.5774e+07	64679	-1.8399	0.99821	118
29	4	9.9679e+10	-6.6466e+07	79974	-1.813	0.99856	119
30	4	1.3009e+11	-1.0655e+08	1.0277e+05	-1.2355	0.99897	120
1	5	2.2761e+11	-7.2902e+07	32128	-0.31266	0.99982	121
2	5	1.7386e+11	-7.7099e+07	65517	-0.91741	0.99806	122
3	5	1.2538e+11	-7.5116e+06	40776	-0.58497	0.99864	123
4	5	8.6461e+10	5.4742e+07	14360	-0.19983	0.99907	124
5	5	9.3163e+10	7.7011e+07	2750.3	-0.067707	0.9981	125
6	5	9.3613e+10	6.2111e+07	8962.7	-0.17471	0.99893	126
7	5	7.5355e+10	4.5323e+07	33184	-0.42718	0.99948	127
8	5	9.3585e+10	1.7199e+07	41994	-0.84216	0.99893	128
9	5	8.8406e+10	2.7075e+07	33416	-0.5722	0.99864	129
10	5	8.5683e+10	5.7335e+07	17156	-0.1946	0.99963	130
11	5	2.0012e+11	-3.3497e+07	71710	-1.0284	0.99859	131
12	5	1.4414e+11	-7.1841e+06	71931	-0.79846	0.99877	132
13	5	2.7505e+10	1.6624e+08	-3589.3	-0.075821	0.99908	133
14	5	-5.4688e+09	2.2733e+08	-31483	0.28196	0.99903	134
15	5	-3.3193e+10	2.6007e+08	-40490	0.6184	0.99913	135
16	5	4.8567e+10	1.2988e+08	10259	-0.19402	0.99923	136
17	5	1.4825e+11	-1.5704e+07	64797	-0.69793	0.99907	137
18	5	1.2639e+11	1.7088e+07	59018	-1.0201	0.99905	138
