1	1	1.3511e+12	-6.8717e+08	1.9391e+05	-2.7662	0.99672	1
2	1	-1.6747e+11	4.307e+08	-90262	1.2233	0.9995	2
3	1	3.3633e+10	1.0888e+08	37146	-0.51459	0.99877	3
4	1	5.8383e+10	5.2381e+07	60885	-0.75151	0.99865	4
5	1	2.4234e+09	1.1745e+08	36201	-0.4359	0.9997	5
6	1	-7.4717e+09	1.2703e+08	35846	-0.57336	0.99944	6
7	1	7.1431e+10	7.1747e+06	76596	-1.0949	0.99948	7
8	1	9.024e+10	-2.6912e+07	95087	-1.147	0.99947	8
9	1	9.0463e+10	-1.9584e+07	92903	-0.88726	0.9996	9
10	1	2.3756e+10	7.4844e+07	75230	-0.96529	0.99918	10
11	1	1.4541e+10	1.1064e+08	34005	-1.1972	0.99948	11
12	1	4.7917e+10	6.147e+07	43049	-0.74108	0.99932	12
13	1	2.6677e+10	7.581e+07	42606	-0.42965	0.9997	13
14	1	6.6309e+10	1.2071e+07	58418	-0.74276	0.99911	14
15	1	5.1231e+10	5.2617e+07	36186	-0.37995	0.99963	15
16	1	4.2668e+10	7.7609e+07	24223	-0.24346	0.99948	16
17	1	1.7115e+10	1.2076e+08	6877.7	-0.11072	0.99946	17
18	1	1.3124e+10	1.409e+08	-1870.6	0.094136	0.99948	18
19	1	1.1894e+09	1.6509e+08	-16757	0.31063	0.99923	19
20	1	4.7471e+10	9.4975e+07	12680	-0.12921	0.99957	20
21	1	-7.0735e+09	1.5295e+08	9737.1	-0.11476	0.99959	21
22	1	4.6813e+10	6.0829e+07	40760	-0.64314	0.99955	22
23	1	5.9792e+10	4.5433e+07	47471	-0.8408	0.99958	23
24	1	2.7816e+10	8.845e+07	36587	-0.60026	0.99975	24
25	1	5.6808e+10	4.0655e+07	53646	-0.56992	0.99974	25
26	1	6.6392e+10	2.1141e+07	63757	-0.95509	0.99951	26
27	1	6.3073e+10	1.2916e+07	75330	-1.1215	0.99949	27
28	1	7.0014e+10	1.4351e+06	82712	-1.116	0.99961	28
29	1	6.9348e+10	7.078e+06	83540	-1.0341	0.99963	29
30	1	8.2556e+10	-7.4671e+06	92542	-0.89834	0.99967	30
1	2	1.5725e+11	4.9114e+07	31629	-0.40326	0.99882	31
2	2	3.8506e+10	1.3956e+08	3156.6	0.047916	0.99945	32
3	2	3.6771e+10	1.5407e+08	-11949	0.2293	0.99856	33
4	2	1.92e+10	1.5289e+08	-6969.2	-0.014475	0.99866	34
5	2	1.8875e+10	1.0686e+08	22447	-0.19322	0.99941	35
6	2	-5.3656e+09	1.4221e+08	10023	-0.21706	0.99953	36
7	2	7.9617e+10	1.7614e+07	48106	-0.48615	0.99959	37
8	2	9.7619e+10	-1.8186e+07	69614	-0.87592	0.99933	38
9	2	7.2028e+10	3.1395e+07	51631	-0.51523	0.99936	39
10	2	4.3116e+10	6.3191e+07	63237	-0.71065	0.99914	40
11	2	1.9322e+10	1.2836e+08	4413.3	-0.031369	0.99892	41
12	2	5.7942e+10	6.5672e+07	21822	-0.34742	0.99883	42
13	2	3.2511e+10	8.3947e+07	22238	-0.33006	0.99954	43
14	2	8.3239e+10	-1.0637e+07	55415	-1.0253	0.9992	44
15	2	1.0304e+11	-2.6536e+07	55572	-0.55382	0.99955	45
16	2	8.8732e+10	7.8063e+06	40564	-0.29776	0.99911	46
17	2	7.412e+10	3.7033e+07	26900	-0.19415	0.99934	47
18	2	7.4203e+10	5.4758e+07	17570	0.11278	0.99833	48
19	2	6.1337e+10	8.8993e+07	-7300.5	0.36235	0.99788	49
20	2	3.5462e+10	1.5512e+08	-40336	0.31143	0.99949	50
21	2	2.8766e+10	1.0989e+08	11071	0.030174	0.99925	51
22	2	5.4051e+10	6.1147e+07	25335	-0.37835	0.99908	52
23	2	6.6377e+10	4.3072e+07	34643	-0.51054	0.99975	53
24	2	6.8939e+10	3.1527e+07	45489	-0.49741	0.99977	54
25	2	7.4593e+10	1.9757e+07	48407	-0.52002	0.99957	55
26	2	7.7651e+10	1.4323e+07	51078	-0.84842	0.99963	56
27	2	4.8142e+10	4.9553e+07	44709	-0.78414	0.99943	57
28	2	7.4295e+10	5.9368e+06	65038	-1.0122	0.99955	58
29	2	7.2825e+10	1.4715e+07	64327	-0.90899	0.99963	59
30	2	8.7008e+10	3.4218e+06	71621	-0.75135	0.99966	60
1	3	5.4149e+10	1.5296e+08	-17069	0.25064	0.99894	61
2	3	7.4061e+10	8.8525e+07	8426.6	-0.11487	0.99909	62
3	3	6.6352e+10	1.3197e+08	-29639	0.79753	0.99826	63
4	3	5.8329e+10	1.1222e+08	-14831	0.24952	0.99858	64
5	3	-2.4005e+10	1.9847e+08	-36423	0.206	0.99947	65
6	3	3.654e+10	7.3532e+07	27733	-0.38921	0.99955	66
7	3	1.1761e+11	-5.2735e+07	70142	-0.79693	0.99947	67
8	3	1.0263e+11	-3.501e+07	69814	-0.68737	0.99946	68
9	3	8.3576e+10	2.0146e+07	40673	-0.38585	0.99916	69
10	3	3.8642e+10	8.5552e+07	35570	-0.41149	0.99926	70
11	3	3.4882e+10	1.1262e+08	-5486.1	0.13832	0.99886	71
12	3	9.0655e+10	1.7884e+07	26842	-0.35561	0.99881	72
13	3	4.5679e+10	6.7842e+07	15279	-0.054989	0.99925	73
14	3	6.5723e+10	2.3981e+07	28097	-0.50427	0.99883	74
15	3	8.2e+10	1.186e+07	27562	-0.46497	0.99947	75
16	3	9.4711e+10	32756	32224	-0.27906	0.99931	76
17	3	9.5147e+10	2.7748e+05	33044	-0.20268	0.99943	77
18	3	1.106e+11	-1.1352e+07	37833	-0.18272	0.99882	78
19	3	1.2527e+11	-3.1511e+07	40410	-0.061246	0.99844	79
20	3	9.2441e+10	3.6892e+07	10390	0.031882	0.99865	80
21	3	2.4041e+10	1.0389e+08	13463	-0.27423	0.99939	81
